OL_REF	LANG	EXPR_NO	TOKEN_POS	SOURCE_EXPRESSION	DIGIT_VALUE	ORIGIN	OL_TEXT
JOS 13:31	HEB	2	13	לַחֲצִ֥י	1/2	RAW_PARSER	וַחֲצִ֤י הַגִּלְעָד֙ וְעַשְׁתָּר֣וֹת וְאֶדְרֶ֔עִי עָרֵ֛י מַמְלְכ֥וּת ע֖וֹג בַּבָּשָׁ֑ן לִבְנֵ֤י מָכִיר֙ בֶּן־מְנַשֶּׁ֔ה לַחֲצִ֥י בְנֵֽי־מָכִ֖יר לְמִשְׁפְּחוֹתָֽם׃
JOS 14:2	HEB	1	8	לְתִשְׁעַ֥ת | וַחֲצִ֥י	19/2	MANIFEST_VERSE_OVERRIDE	בְּגוֹרַ֖ל נַחֲלָתָ֑ם כַּאֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ בְּיַד־מֹשֶׁ֔ה לְתִשְׁעַ֥ת הַמַּטּ֖וֹת וַחֲצִ֥י הַמַּטֶּֽה׃
JOS 14:3	HEB	1	5	שְׁנֵ֤י | וַחֲצִ֣י	5/2	MANIFEST_VERSE_OVERRIDE	כִּֽי־נָתַ֨ן מֹשֶׁ֜ה נַחֲלַ֨ת שְׁנֵ֤י הַמַּטּוֹת֙ וַחֲצִ֣י הַמַּטֶּ֔ה מֵעֵ֖בֶר לַיַּרְדֵּ֑ן וְלַ֨לְוִיִּ֔ם לֹֽא־נָתַ֥ן נַחֲלָ֖ה בְּתוֹכָֽם׃
JOS 14:4	HEB	1	5	שְׁנֵ֥י	2	RAW_PARSER	כִּֽי־הָי֧וּ בְנֵֽי־יוֹסֵ֛ף שְׁנֵ֥י מַטּ֖וֹת מְנַשֶּׁ֣ה וְאֶפְרָ֑יִם וְלֹֽא־נָתְנוּ֩ חֵ֨לֶק לַלְוִיִּ֜ם בָּאָ֗רֶץ כִּ֤י אִם־עָרִים֙ לָשֶׁ֔בֶת וּמִ֨גְרְשֵׁיהֶ֔ם לְמִקְנֵיהֶ֖ם וּלְקִנְיָנָֽם׃
JOS 14:7	HEB	1	2	אַרְבָּעִ֨ים	40	RAW_PARSER	בֶּן־אַרְבָּעִ֨ים שָׁנָ֜ה אָנֹכִ֗י בִּ֠שְׁלֹחַ מֹשֶׁ֨ה עֶֽבֶד־יְהוָ֥ה אֹתִ֛י מִקָּדֵ֥שׁ_בַּרְנֵ֖עַ לְרַגֵּ֣ל אֶת־הָאָ֑רֶץ וָאָשֵׁ֤ב אֹתוֹ֙ דָּבָ֔ר כַּאֲשֶׁ֖ר עִם־לְבָבִֽי׃
JOS 14:10	HEB	1	9	אַרְבָּעִ֨ים וְחָמֵ֜שׁ	45	RAW_PARSER	וְעַתָּ֗ה הִנֵּה֩ הֶחֱיָ֨ה יְהוָ֣ה_׀ אוֹתִי֮ כַּאֲשֶׁ֣ר דִּבֵּר֒ זֶה֩ אַרְבָּעִ֨ים וְחָמֵ֜שׁ שָׁנָ֗ה מֵ֠אָז דִּבֶּ֨ר יְהוָ֜ה אֶת־הַדָּבָ֤ר הַזֶּה֙ אֶל־מֹשֶׁ֔ה אֲשֶׁר־הָלַ֥ךְ יִשְׂרָאֵ֖ל בַּמִּדְבָּ֑ר וְעַתָּה֙ הִנֵּ֣ה אָנֹכִ֣י הַיּ֔וֹם בֶּן־חָמֵ֥שׁ וּשְׁמוֹנִ֖ים שָׁנָֽה׃
JOS 14:10	HEB	2	29	חָמֵ֥שׁ וּשְׁמוֹנִ֖ים	85	RAW_PARSER	וְעַתָּ֗ה הִנֵּה֩ הֶחֱיָ֨ה יְהוָ֣ה_׀ אוֹתִי֮ כַּאֲשֶׁ֣ר דִּבֵּר֒ זֶה֩ אַרְבָּעִ֨ים וְחָמֵ֜שׁ שָׁנָ֗ה מֵ֠אָז דִּבֶּ֨ר יְהוָ֜ה אֶת־הַדָּבָ֤ר הַזֶּה֙ אֶל־מֹשֶׁ֔ה אֲשֶׁר־הָלַ֥ךְ יִשְׂרָאֵ֖ל בַּמִּדְבָּ֑ר וְעַתָּה֙ הִנֵּ֣ה אָנֹכִ֣י הַיּ֔וֹם בֶּן־חָמֵ֥שׁ וּשְׁמוֹנִ֖ים שָׁנָֽה׃
JOS 15:14	HEB	1	5	שְׁלוֹשָׁ֖ה	3	RAW_PARSER	וַיֹּ֤רֶשׁ מִשָּׁם֙ כָּלֵ֔ב אֶת־שְׁלוֹשָׁ֖ה בְּנֵ֣י הָעֲנָ֑ק אֶת־שֵׁשַׁ֤י וְאֶת־אֲחִימַן֙ וְאֶת־תַּלְמַ֔י יְלִידֵ֖י הָעֲנָֽק׃
JOS 15:32	HEB	1	7	עֶשְׂרִ֥ים וָתֵ֖שַׁע	29	RAW_PARSER	וּלְבָא֥וֹת וְשִׁלְחִ֖ים וְעַ֣יִן וְרִמּ֑וֹן כָּל־עָרִ֛ים עֶשְׂרִ֥ים וָתֵ֖שַׁע וְחַצְרֵיהֶֽן׃ ס
JOS 15:36	HEB	1	6	אַרְבַּֽע עֶשְׂרֵ֖ה	14	RAW_PARSER	וְשַׁעֲרַ֙יִם֙ וַעֲדִיתַ֔יִם וְהַגְּדֵרָ֖ה וּגְדֵרֹתָ֑יִם עָרִ֥ים אַרְבַּֽע־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 15:41	HEB	1	7	שֵׁשׁ עֶשְׂרֵ֖ה	16	RAW_PARSER	וּגְדֵר֕וֹת בֵּית־דָּג֥וֹן וְנַעֲמָ֖ה וּמַקֵּדָ֑ה עָרִ֥ים שֵׁשׁ־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃ ס
JOS 15:44	HEB	1	5	תֵּ֖שַׁע	9	RAW_PARSER	וּקְעִילָ֥ה וְאַכְזִ֖יב וּמָֽרֵאשָׁ֑ה עָרִ֥ים תֵּ֖שַׁע וְחַצְרֵיהֶֽן׃
JOS 15:51	HEB	1	5	אַֽחַת עֶשְׂרֵ֖ה	11	RAW_PARSER	וְגֹ֥שֶׁן וְחֹלֹ֖ן וְגִלֹ֑ה עָרִ֥ים אַֽחַת־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 15:54	HEB	1	7	תֵּ֖שַׁע	9	RAW_PARSER	וְחֻמְטָ֗ה וְקִרְיַ֥ת_אַרְבַּ֛ע הִ֥יא חֶבְר֖וֹן וְצִיעֹ֑ר עָרִ֥ים תֵּ֖שַׁע וְחַצְרֵיהֶֽן׃ ס
JOS 15:57	HEB	1	5	עֶ֖שֶׂר	10	RAW_PARSER	הַקַּ֖יִן גִּבְעָ֣ה וְתִמְנָ֑ה עָרִ֥ים עֶ֖שֶׂר וְחַצְרֵיהֶֽן׃
JOS 15:59	HEB	1	6	שֵׁ֖שׁ	6	RAW_PARSER	וּמַעֲרָ֥ת וּבֵית־עֲנ֖וֹת וְאֶלְתְּקֹ֑ן עָרִ֥ים שֵׁ֖שׁ וְחַצְרֵיהֶֽן׃
JOS 15:60	HEB	1	7	שְׁתַּ֖יִם	2	RAW_PARSER	קִרְיַת־בַּ֗עַל הִ֛יא קִרְיַ֥ת_יְעָרִ֖ים וְהָֽרַבָּ֑ה עָרִ֥ים שְׁתַּ֖יִם וְחַצְרֵיהֶֽן׃ ס
JOS 15:62	HEB	1	6	שֵׁ֖שׁ	6	RAW_PARSER	וְהַנִּבְשָׁ֥ן וְעִיר־הַמֶּ֖לַח וְעֵ֣ין_גֶּ֑דִי עָרִ֥ים שֵׁ֖שׁ וְחַצְרֵיהֶֽן׃
JOS 17:5	HEB	1	4	עֲשָׂרָ֑ה	10	RAW_PARSER	וַיִּפְּל֥וּ חַבְלֵֽי־מְנַשֶּׁ֖ה עֲשָׂרָ֑ה לְבַ֞ד מֵאֶ֤רֶץ הַגִּלְעָד֙ וְהַבָּשָׁ֔ן אֲשֶׁ֖ר מֵעֵ֥בֶר לַיַּרְדֵּֽן׃
JOS 17:11	HEB	1	24	שְׁלֹ֖שֶׁת	3	RAW_PARSER	וַיְהִ֨י לִמְנַשֶּׁ֜ה בְּיִשָּׂשכָ֣ר וּבְאָשֵׁ֗ר בֵּית־שְׁאָ֣ן וּ֠בְנוֹתֶיהָ וְיִבְלְעָ֨ם וּבְנוֹתֶ֜יהָ וְֽאֶת־יֹשְׁבֵ֧י דֹ֣אר וּבְנוֹתֶ֗יהָ וְיֹשְׁבֵ֤י עֵֽין־דֹּר֙ וּבְנֹתֶ֔יהָ וְיֹשְׁבֵ֤י תַעְנַךְ֙ וּבְנֹתֶ֔יהָ וְיֹשְׁבֵ֥י מְגִדּ֖וֹ וּבְנוֹתֶ֑יהָ שְׁלֹ֖שֶׁת הַנָּֽפֶת׃
JOS 17:14	HEB	1	12	אֶחָד֙	1	RAW_PARSER	וַֽיְדַבְּרוּ֙ בְּנֵ֣י יוֹסֵ֔ף אֶת־יְהוֹשֻׁ֖עַ לֵאמֹ֑ר מַדּוּעַ֩ נָתַ֨תָּה לִּ֜י נַחֲלָ֗ה גּוֹרָ֤ל אֶחָד֙ וְחֶ֣בֶל אֶחָ֔ד וֽ͏ַאֲנִ֣י עַם־רָ֔ב עַ֥ד אֲשֶׁר־עַד־כֹּ֖ה בֵּֽרְכַ֥נִי יְהוָֽה׃
JOS 17:14	HEB	2	12	אֶחָ֔ד	1	RAW_PARSER	וַֽיְדַבְּרוּ֙ בְּנֵ֣י יוֹסֵ֔ף אֶת־יְהוֹשֻׁ֖עַ לֵאמֹ֑ר מַדּוּעַ֩ נָתַ֨תָּה לִּ֜י נַחֲלָ֗ה גּוֹרָ֤ל אֶחָד֙ וְחֶ֣בֶל אֶחָ֔ד וֽ͏ַאֲנִ֣י עַם־רָ֔ב עַ֥ד אֲשֶׁר־עַד־כֹּ֖ה בֵּֽרְכַ֥נִי יְהוָֽה׃
JOS 17:17	HEB	1	19	אֶחָֽד׃	1	RAW_PARSER	וַיֹּ֤אמֶר יְהוֹשֻׁ֙עַ֙ אֶל־בֵּ֣ית יוֹסֵ֔ף לְאֶפְרַ֥יִם וְלִמְנַשֶּׁ֖ה לֵאמֹ֑ר עַם־רַ֣ב אַתָּ֗ה וְכֹ֤חַ גָּדוֹל֙ לָ֔ךְ לֹֽא־יִהְיֶ֥ה לְךָ֖ גּוֹרָ֥ל אֶחָֽד׃
JOS 18:2	HEB	1	9	שִׁבְעָ֖ה	7	RAW_PARSER	וַיִּוָּֽתְרוּ֙ בִּבְנֵ֣י יִשְׂרָאֵ֔ל אֲשֶׁ֥ר לֹֽא־חָלְק֖וּ אֶת־נֽ͏ַחֲלָתָ֑ם שִׁבְעָ֖ה שְׁבָטִֽים׃
JOS 18:4	HEB	1	3	שְׁלֹשָׁ֥ה	3	RAW_PARSER	הָב֥וּ לָכֶ֛ם שְׁלֹשָׁ֥ה אֲנָשִׁ֖ים לַשָּׁ֑בֶט וְאֶשְׁלָחֵ֗ם וְיָקֻ֜מוּ וְיִֽתְהַלְּכ֥וּ בָאָ֛רֶץ וְיִכְתְּב֥וּ אוֹתָ֛הּ לְפִ֥י נַֽחֲלָתָ֖ם וְיָבֹ֥אוּ אֵלָֽי׃
JOS 18:5	HEB	1	3	לְשִׁבְעָ֣ה	7	RAW_PARSER	וְהִֽתְחַלְּק֥וּ אֹתָ֖הּ לְשִׁבְעָ֣ה חֲלָקִ֑ים יְהוּדָ֞ה יַעֲמֹ֤ד עַל־גְּבוּלוֹ֙ מִנֶּ֔גֶב וּבֵ֥ית יוֹסֵ֛ף יַעַמְד֥וּ עַל־גְּבוּלָ֖ם מִצָּפֽוֹן׃
JOS 18:6	HEB	1	5	שִׁבְעָ֣ה	7	RAW_PARSER	וְאַתֶּ֞ם תִּכְתְּב֤וּ אֶת־הָאָ֙רֶץ֙ שִׁבְעָ֣ה חֲלָקִ֔ים וֽ͏ַהֲבֵאתֶ֥ם אֵלַ֖י הֵ֑נָּה וְיָרִ֨יתִי לָכֶ֤ם גּוֹרָל֙ פֹּ֔ה לִפְנֵ֖י יְהוָ֥ה אֱלֹהֵֽינוּ׃
JOS 18:7	HEB	1	12	וַחֲצִי֩	1/2	RAW_PARSER	כִּ֠י אֵֽין־חֵ֤לֶק לַלְוִיִּם֙ בְּקִרְבְּכֶ֔ם כִּֽי־כְהֻנַּ֥ת יְהוָ֖ה נַחֲלָת֑וֹ וְגָ֡ד וּרְאוּבֵ֡ן וַחֲצִי֩ שֵׁ֨בֶט הַֽמְנַשֶּׁ֜ה לָקְח֣וּ נַחֲלָתָ֗ם מֵעֵ֤בֶר לַיַּרְדֵּן֙ מִזְרָ֔חָה אֲשֶׁר֙ נָתַ֣ן לָהֶ֔ם מֹשֶׁ֖ה עֶ֥בֶד יְהוָֽה׃
JOS 18:9	HEB	1	7	לְשִׁבְעָ֥ה	7	RAW_PARSER	וַיֵּלְכ֤וּ הֽ͏ָאֲנָשִׁים֙ וַיַּעַבְר֣וּ בָאָ֔רֶץ וַיִּכְתְּב֧וּהָ לֶֽעָרִ֛ים לְשִׁבְעָ֥ה חֲלָקִ֖ים עַל־סֵ֑פֶר וַיָּבֹ֧אוּ אֶל־יְהוֹשֻׁ֛עַ אֶל־הַֽמַּחֲנֶ֖ה שִׁלֹֽה׃
JOS 18:24	HEB	1	6	שְׁתֵּים עֶשְׂרֵ֖ה	12	RAW_PARSER	וּכְפַ֧ר_*הָעַמֹּנִי וּכְפַ֧ר_**הָֽעַמֹּנָ֛ה וְהָֽעָפְנִ֖י וָגָ֑בַע עָרִ֥ים שְׁתֵּים־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 18:28	HEB	1	8	אַרְבַּֽע עֶשְׂרֵ֖ה	14	RAW_PARSER	וְצֵלַ֡ע_הָאֶ֜לֶף וְהַיְבוּסִ֨י הִ֤יא יְרֽוּשָׁלַ͏ִ֙ם֙ גִּבְעַ֣ת קִרְיַ֔ת עָרִ֥ים אַרְבַּֽע־עֶשְׂרֵ֖ה וְחַצְרֵיהֶ֑ן זֹ֛את נַֽחֲלַ֥ת בְּנֵֽי־בִנְיָמִ֖ן לְמִשְׁפְּחֹתָֽם׃ פ
JOS 19:1	HEB	1	3	הַשֵּׁנִי֙	2	RAW_PARSER	וַיֵּצֵ֞א הַגּוֹרָ֤ל הַשֵּׁנִי֙ לְשִׁמְע֔וֹן לְמַטֵּ֥ה בְנֵֽי־שִׁמְע֖וֹן לְמִשְׁפְּחוֹתָ֑ם וַֽיְהִי֙ נַֽחֲלָתָ֔ם בְּת֖וֹךְ נַחֲלַ֥ת בְּנֵֽי־יְהוּדָֽה׃
JOS 19:2	HEB	1	6	וְשֶׁ֖בַע	7	RAW_PARSER	וַיְהִ֥י לָהֶ֖ם בְּנַֽחֲלָתָ֑ם בְּאֵֽר־שֶׁ֥בַע וְשֶׁ֖בַע וּמוֹלָדָֽה׃
JOS 19:6	HEB	1	4	שְׁלֹשׁ עֶשְׂרֵ֖ה	13	RAW_PARSER	וּבֵ֥ית_לְבָא֖וֹת וְשָֽׁרוּחֶ֑ן עָרִ֥ים שְׁלֹשׁ־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 19:7	HEB	1	6	אַרְבַּ֖ע	4	RAW_PARSER	עַ֥יִן_׀ רִמּ֖וֹן וָעֶ֣תֶר וְעָשָׁ֑ן עָרִ֥ים אַרְבַּ֖ע וְחַצְרֵיהֶֽן׃
JOS 19:10	HEB	1	3	הַשְּׁלִישִׁ֔י	3	RAW_PARSER	וַיַּ֙עַל֙ הַגּוֹרָ֣ל הַשְּׁלִישִׁ֔י לִבְנֵ֥י זְבוּלֻ֖ן לְמִשְׁפְּחֹתָ֑ם וַיְהִ֛י גְּב֥וּל נַחֲלָתָ֖ם עַד־שָׂרִֽיד׃
JOS 19:15	HEB	1	7	שְׁתֵּים עֶשְׂרֵ֖ה	12	RAW_PARSER	וְקַטָּ֤ת וְנֽ͏ַהֲלָל֙ וְשִׁמְר֔וֹן וְיִדְאֲלָ֖ה וּבֵ֣ית_לָ֑חֶם עָרִ֥ים שְׁתֵּים־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 19:17	HEB	1	4	הָֽרְבִיעִ֑י	4	RAW_PARSER	לְיִ֨שָּׂשכָ֔ר יָצָ֖א הַגּוֹרָ֣ל הָֽרְבִיעִ֑י לִבְנֵ֥י יִשָּׂשכָ֖ר לְמִשְׁפְּחוֹתָֽם׃
JOS 19:22	HEB	1	12	שֵׁשׁ עֶשְׂרֵ֖ה	16	RAW_PARSER	וּפָגַע֩ הַגְּב֨וּל בְּתָב֤וֹר *וְשַׁחֲצוּמָה **וְשַׁחֲצִ֙ימָה֙ וּבֵ֣ית_שֶׁ֔מֶשׁ וְהָי֛וּ תֹּצְא֥וֹת גְּבוּלָ֖ם הַיַּרְדֵּ֑ן עָרִ֥ים שֵׁשׁ־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 19:24	HEB	1	3	הַֽחֲמִישִׁ֔י	5	RAW_PARSER	וַיֵּצֵא֙ הַגּוֹרָ֣ל הַֽחֲמִישִׁ֔י לְמַטֵּ֥ה בְנֵֽי־אָשֵׁ֖ר לְמִשְׁפְּחוֹתָֽם׃
JOS 19:30	HEB	1	5	עֶשְׂרִ֥ים וּשְׁתַּ֖יִם	22	RAW_PARSER	וְעֻמָ֥ה וַאֲפֵ֖ק וּרְחֹ֑ב עָרִ֛ים עֶשְׂרִ֥ים וּשְׁתַּ֖יִם וְחַצְרֵיהֶֽן׃
JOS 19:32	HEB	1	5	הַשִּׁשִּׁ֑י	6	RAW_PARSER	לִבְנֵ֣י נַפְתָּלִ֔י יָצָ֖א הַגּוֹרָ֣ל הַשִּׁשִּׁ֑י לִבְנֵ֥י נַפְתָּלִ֖י לְמִשְׁפְּחֹתָֽם׃
JOS 19:38	HEB	1	9	תְּשַֽׁע עֶשְׂרֵ֖ה	19	RAW_PARSER	וְיִרְאוֹן֙ וּמִגְדַּל־אֵ֔ל חֳרֵ֥ם וּבֵית־עֲנָ֖ת וּבֵ֣ית_שָׁ֑מֶשׁ עָרִ֥ים תְּשַֽׁע־עֶשְׂרֵ֖ה וְחַצְרֵיהֶֽן׃
JOS 19:40	HEB	1	7	הַשְּׁבִיעִֽי׃	7	RAW_PARSER	לְמַטֵּ֥ה בְנֵי־דָ֖ן לְמִשְׁפְּחֹתָ֑ם יָצָ֖א הַגּוֹרָ֥ל הַשְּׁבִיעִֽי׃
JOS 20:4	HEB	1	3	אַחַ֣ת_׀	1	RAW_PARSER	וְנָ֞ס אֶל־אַחַ֣ת_׀ מֵהֶעָרִ֣ים הָאֵ֗לֶּה וְעָמַד֙ פֶּ֚תַח שַׁ֣עַר הָעִ֔יר וְדִבֶּ֛ר בְּאָזְנֵ֛י זִקְנֵ֥י־הָעִֽיר הַהִ֖יא אֶת־דְּבָרָ֑יו וְאָסְפ֨וּ אֹת֤וֹ הָעִ֙ירָה֙ אֲלֵיהֶ֔ם וְנָתְנוּ־ל֥וֹ מָק֖וֹם וְיָשַׁ֥ב עִמָּֽם׃
JOS 21:4	HEB	1	19	שְׁלֹ֥שׁ עֶשְׂרֵֽה׃	13	RAW_PARSER	וַיֵּצֵ֥א הַגּוֹרָ֖ל לְמִשְׁפְּחֹ֣ת הַקְּהָתִ֑י וַיְהִ֡י לִבְנֵי֩ אַהֲרֹ֨ן הַכֹּהֵ֜ן מִן־הַלְוִיִּ֗ם מִמַּטֵּ֣ה יְ֠הוּדָה וּמִמַּטֵּ֨ה הַשִּׁמְעֹנִ֜י וּמִמַּטֵּ֤ה בִנְיָמִן֙ בַּגּוֹרָ֔ל עָרִ֖ים שְׁלֹ֥שׁ עֶשְׂרֵֽה׃ ס
JOS 21:5	HEB	1	9	וּמֵחֲצִ֨י	1/2	RAW_PARSER	וְלִבְנֵ֨י קְהָ֜ת הַנּוֹתָרִ֗ים מִמִּשְׁפְּחֹ֣ת מַטֵּֽה־אֶ֠פְרַיִם וּֽמִמַּטֵּה־דָ֞ן וּמֵחֲצִ֨י מַטֵּ֧ה מְנַשֶּׁ֛ה בַּגּוֹרָ֖ל עָרִ֥ים עָֽשֶׂר׃ ס
JOS 21:5	HEB	2	14	עָֽשֶׂר׃	10	RAW_PARSER	וְלִבְנֵ֨י קְהָ֜ת הַנּוֹתָרִ֗ים מִמִּשְׁפְּחֹ֣ת מַטֵּֽה־אֶ֠פְרַיִם וּֽמִמַּטֵּה־דָ֞ן וּמֵחֲצִ֨י מַטֵּ֧ה מְנַשֶּׁ֛ה בַּגּוֹרָ֖ל עָרִ֥ים עָֽשֶׂר׃ ס
JOS 21:6	HEB	1	10	וּ֠מֵחֲצִי	1/2	RAW_PARSER	וְלִבְנֵ֣י גֵרְשׁ֗וֹן מִמִּשְׁפְּח֣וֹת מַטֵּֽה־יִשָּׂשכָ֣ר וּמִמַּטֵּֽה־אָ֠שֵׁר וּמִמַּטֵּ֨ה נַפְתָּלִ֜י וּ֠מֵחֲצִי מַטֵּ֨ה מְנַשֶּׁ֤ה בַבָּשָׁן֙ בַּגּוֹרָ֔ל עָרִ֖ים שְׁלֹ֥שׁ עֶשְׂרֵֽה׃ ס
JOS 21:6	HEB	2	16	שְׁלֹ֥שׁ עֶשְׂרֵֽה׃	13	RAW_PARSER	וְלִבְנֵ֣י גֵרְשׁ֗וֹן מִמִּשְׁפְּח֣וֹת מַטֵּֽה־יִשָּׂשכָ֣ר וּמִמַּטֵּֽה־אָ֠שֵׁר וּמִמַּטֵּ֨ה נַפְתָּלִ֜י וּ֠מֵחֲצִי מַטֵּ֨ה מְנַשֶּׁ֤ה בַבָּשָׁן֙ בַּגּוֹרָ֔ל עָרִ֖ים שְׁלֹ֥שׁ עֶשְׂרֵֽה׃ ס
JOS 21:7	HEB	1	11	שְׁתֵּ֥ים עֶשְׂרֵֽה׃	12	RAW_PARSER	לִבְנֵ֨י מְרָרִ֜י לְמִשְׁפְּחֹתָ֗ם מִמַּטֵּ֨ה רְאוּבֵ֤ן וּמִמַּטֵּה־גָד֙ וּמִמַּטֵּ֣ה זְבוּלֻ֔ן עָרִ֖ים שְׁתֵּ֥ים עֶשְׂרֵֽה׃
JOS 21:16	HEB	1	1	[FINAL_COVERAGE_OVERRIDE]	9	FINAL_OVERRIDE	וְאֶת־עַ֣יִן וְאֶת־מִגְרָשֶׁ֗הָ וְאֶת־יֻטָּה֙ וְאֶת־מִגְרָשֶׁ֔הָ אֶת־בֵּ֥ית_שֶׁ֖מֶשׁ וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֣ים תֵּ֔שַׁע מֵאֵ֕ת שְׁנֵ֥י הַשְּׁבָטִ֖ים הָאֵֽלֶּה׃ פ
JOS 21:16	HEB	2	2	[FINAL_COVERAGE_OVERRIDE]	2	FINAL_OVERRIDE	וְאֶת־עַ֣יִן וְאֶת־מִגְרָשֶׁ֗הָ וְאֶת־יֻטָּה֙ וְאֶת־מִגְרָשֶׁ֔הָ אֶת־בֵּ֥ית_שֶׁ֖מֶשׁ וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֣ים תֵּ֔שַׁע מֵאֵ֕ת שְׁנֵ֥י הַשְּׁבָטִ֖ים הָאֵֽלֶּה׃ פ
JOS 21:18	HEB	1	10	אַרְבַּֽע׃	4	RAW_PARSER	אֶת־עֲנָתוֹת֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶת־עַלְמ֖וֹן וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים אַרְבַּֽע׃
JOS 21:19	HEB	1	6	שְׁלֹשׁ עֶשְׂרֵ֥ה	13	RAW_PARSER	כָּל־עָרֵ֥י בְנֵֽי־אַהֲרֹ֖ן הַכֹּֽהֲנִ֑ים שְׁלֹשׁ־עֶשְׂרֵ֥ה עָרִ֖ים וּמִגְרְשֵׁיהֶֽן׃ ס
JOS 21:22	HEB	1	10	אַרְבַּֽע׃	4	RAW_PARSER	וְאֶת־קִבְצַ֙יִם֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶת־בֵּ֥ית_חוֹרֹ֖ן וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים אַרְבַּֽע׃ ס
JOS 21:24	HEB	1	11	אַרְבַּֽע׃	4	RAW_PARSER	אֶת־אַיָּלוֹן֙ וְאֶת־מִגְרָשֶׁ֔הָ אֶת־גַּת־רִמּ֖וֹן וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים אַרְבַּֽע׃ ס
JOS 21:25	HEB	1	1	וּמִֽמַּחֲצִית֙	1/2	RAW_PARSER	וּמִֽמַּחֲצִית֙ מַטֵּ֣ה מְנַשֶּׁ֔ה אֶת־תַּעְנַךְ֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶת־גַּת־רִמּ֖וֹן וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים שְׁתָּֽיִם׃
JOS 21:25	HEB	2	14	שְׁתָּֽיִם׃	2	RAW_PARSER	וּמִֽמַּחֲצִית֙ מַטֵּ֣ה מְנַשֶּׁ֔ה אֶת־תַּעְנַךְ֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶת־גַּת־רִמּ֖וֹן וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים שְׁתָּֽיִם׃
JOS 21:26	HEB	1	3	עֶ֖שֶׂר	10	RAW_PARSER	כָּל־עָרִ֥ים עֶ֖שֶׂר וּמִגְרְשֵׁיהֶ֑ן לְמִשְׁפְּח֥וֹת בְּנֵֽי־קְהָ֖ת הַנּוֹתָרִֽים׃ ס
JOS 21:27	HEB	1	5	מֵחֲצִ֞י	1/2	RAW_PARSER	וְלִבְנֵ֣י גֵרְשׁוֹן֮ מִמִּשְׁפְּחֹ֣ת הַלְוִיִּם֒ מֵחֲצִ֞י מַטֵּ֣ה מְנַשֶּׁ֗ה אֶת־עִיר֙ מִקְלַ֣ט הָרֹצֵ֔חַ אֶת־*גָּלוֹן **גּוֹלָ֤ן בַּבָּשָׁן֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶֽת־בְּעֶשְׁתְּרָ֖ה וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים שְׁתָּֽיִם׃ ס
JOS 21:27	HEB	2	23	שְׁתָּֽיִם׃	2	RAW_PARSER	וְלִבְנֵ֣י גֵרְשׁוֹן֮ מִמִּשְׁפְּחֹ֣ת הַלְוִיִּם֒ מֵחֲצִ֞י מַטֵּ֣ה מְנַשֶּׁ֗ה אֶת־עִיר֙ מִקְלַ֣ט הָרֹצֵ֔חַ אֶת־*גָּלוֹן **גּוֹלָ֤ן בַּבָּשָׁן֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶֽת־בְּעֶשְׁתְּרָ֖ה וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים שְׁתָּֽיִם׃ ס
JOS 21:29	HEB	1	10	אַרְבַּֽע׃	4	RAW_PARSER	אֶת־יַרְמוּת֙ וְאֶת־מִגְרָשֶׁ֔הָ אֶת־עֵ֥ין_גַּנִּ֖ים וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים אַרְבַּֽע׃ ס
JOS 21:31	HEB	1	10	אַרְבַּֽע׃	4	RAW_PARSER	אֶת־חֶלְקָת֙ וְאֶת־מִגְרָשֶׁ֔הָ וְאֶת־רְחֹ֖ב וְאֶת־מִגְרָשֶׁ֑הָ עָרִ֖ים אַרְבַּֽע׃ ס
